gid;gml_id;Type (code);Type;Type;Statut (code);Statut;Status;Largeur;Commune;Gemeente;Coordonnées géographiques;Geo Shape;begin_date;end_date;last_check_or_update
3249;ac.fid--5822db6_19cbcb82e55_-1cb6;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;1.93;Anderlecht;Anderlecht;50.825272318650796, 4.306073248289201;"{""coordinates"": [[[4.306254618668342, 50.82518373810789], [4.3062305535524, 50.82519519598962], [4.306201227970931, 50.825209789350254], [4.306108776375202, 50.82525299585936], [4.306038356356979, 50.82528871853445], [4.305989614667102, 50.82531380651937], [4.305931288414039, 50.825343356266764], [4.305893784421913, 50.82536463637053]]], ""type"": ""MultiLineString""}";;;
3346;ac.fid--5822db6_19cbcb82e55_-1cae;10;Piste cyclable bidirectionelle;Tweerichtingsfietspad;1;Existant;Bestaand;2.42;Uccle;Ukkel;50.80553268775988, 4.311415528739096;"{""coordinates"": [[[4.311468382891165, 50.80574489583296], [4.311459787083042, 50.805690164980604], [4.311455718363669, 50.805658170614386], [4.311449349513359, 50.80562157475277], [4.311445621222615, 50.805604202215434], [4.311442832833026, 50.8055939015658], [4.311437097953332, 50.805578212498055], [4.311431532633257, 50.80556330505749], [4.31140541770104, 50.80549203943706], [4.311344227925479, 50.80532526209361]]], ""type"": ""MultiLineString""}";;;
3265;ac.fid--5822db6_19cbcb82e55_-1cad;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;1.17;Uccle;Ukkel;50.82653266488378, 4.326953361865044;"{""coordinates"": [[[4.328334649214767, 50.82826980170933], [4.328333591590394, 50.82826907691934], [4.328300725330209, 50.82824569397848], [4.328267042288905, 50.82822090927059], [4.328218450943248, 50.828184911340244], [4.328161734068338, 50.82813907251065], [4.328101903868202, 50.82808776227295], [4.328038584507233, 50.828034332076115], [4.327962860719359, 50.82796662361766], [4.327903997207414, 50.82791283239453], [4.327848511229475, 50.82786048547845], [4.327791923798626, 50.82780602168643], [4.327736011123982, 50.82775055232012], [4.327682924284026, 50.8276964595703], [4.327630286267095, 50.827640751742166], [4.327576723852853, 50.82758453099018], [4.327525701010528, 50.8275275636201], [4.327481071940451, 50.827477836255596], [4.327423028577657, 50.8274122967361], [4.32736597054727, 50.82734591291207], [4.32730293196432, 50.82726989309139], [4.32729046765248, 50.82725410192859], [4.327172715591166, 50.827105132133326], [4.327163193851064, 50.82709284843963], [4.327106833087395, 50.82701774684764], [4.327066430324556, 50.82696335486538], [4.326962767408092, 50.82681626815533], [4.326920397144668, 50.82675300828998], [4.326883867793796, 50.82669811788915], [4.326832911345597, 50.826618426696676], [4.326784410612198, 50.826540351510396], [4.32674877831954, 50.82647957922173], [4.326712455184086, 50.826417573043145], [4.326668891586218, 50.82633942451489], [4.326626220779059, 50.82626163781842], [4.326593801584718, 50.82619961325565], [4.326562860036596, 50.826138322348136], [4.326513405154235, 50.82603745565763], [4.326484755159782, 50.82597692808509], [4.326455072430142, 50.825909478871004], [4.326429130855095, 50.82585137075768], [4.326402940155631, 50.82578682318707], [4.326377674857477, 50.82572665908483], [4.326352465255079, 50.82566005529744], [4.326331033568059, 50.82560325317942], [4.326310725024602, 50.825545087297876], [4.32627830877033, 50.82545202662168], [4.32624191794719, 50.82533297898853], [4.326223752727806, 50.82526798483715], [4.326207705368095, 50.82520558040633], [4.326197553848419, 50.8251633085533], [4.326192351812947, 50.82514021588997], [4.326188532548247, 50.8251202666237], [4.326180700158006, 50.82507484766554], [4.326163948545742, 50.824940506247216], [4.326150002780055, 50.82483398231936], [4.326141325313993, 50.82477173283591], [4.326130457011091, 50.824689969421414], [4.326118482001586, 50.82460396670625], [4.326103425481089, 50.82449432428698]]], ""type"": ""MultiLineString""}";;;
3374;ac.fid--5822db6_19cbcb82e55_-1caa;10;Piste cyclable bidirectionelle;Tweerichtingsfietspad;1;Existant;Bestaand;2.33;Bruxelles;Brussel;50.85636737930234, 4.3550479856589766;"{""coordinates"": [[[4.355625071742256, 50.85620333092383], [4.355541131380607, 50.85622698280442], [4.355303520917158, 50.8562936815637], [4.355096584602303, 50.85635298965125], [4.354925743957218, 50.856402524489766], [4.354499063015256, 50.856524839630964], [4.354485783040062, 50.856526366513], [4.354470246017273, 50.85652607413944]]], ""type"": ""MultiLineString""}";2016-01-01T01:00:00+01:00;;2024-09-30T02:00:00+02:00
3843;ac.fid--5822db6_19cbcb82e55_-1ca6;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;0.93;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;50.8926200730753, 4.321010913623305;"{""coordinates"": [[[4.32101355591964, 50.89264767784051], [4.321008271326971, 50.89259246831009]]], ""type"": ""MultiLineString""}";2009-01-01T01:00:00+01:00;;2024-10-14T02:00:00+02:00
2750;ac.fid--5822db6_19cbcb82e55_-1ca2;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;1.014;Ixelles;Elsene;50.83327354072942, 4.363036292893652;"{""coordinates"": [[[4.363007424845118, 50.8332946334411], [4.363065160942186, 50.83325244801775]]], ""type"": ""MultiLineString""}";2007-01-01T01:00:00+01:00;;2024-09-25T02:00:00+02:00
658;ac.fid--5822db6_19cbcb82e55_-1ca0;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;1.07;Ixelles;Elsene;50.80455162898591, 4.426391857599198;"{""coordinates"": [[[4.426360488744593, 50.804559138694856], [4.426423226453803, 50.80454411927697]]], ""type"": ""MultiLineString""}";;;
73;ac.fid--5822db6_19cbcb82e55_-1c9b;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;;Anderlecht;Anderlecht;50.832681471688545, 4.328822236645398;"{""coordinates"": [[[4.330038586645653, 50.832844649012046], [4.329926597125765, 50.832832027272964]], [[4.329926595084335, 50.83283454434561], [4.329930571766466, 50.8328320285657]], [[4.329830644082819, 50.832824444803805], [4.32768814677278, 50.8325214979938]]], ""type"": ""MultiLineString""}";2023-01-22T01:00:00+01:00;;2024-06-01T02:00:00+02:00
2010;ac.fid--5822db6_19cbcb82e55_-1c99;5;Bande cyclable suggérée;Fietssugestiestrook;1;Existant;Bestaand;1.008;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;50.8529506961891, 4.374280360990399;"{""coordinates"": [[[4.373832584791726, 50.85290431289758], [4.37398376748096, 50.85293859919574], [4.374044272700201, 50.85295085717087], [4.374132413907564, 50.85296543172893], [4.374185356751236, 50.852970789420056], [4.374244032161547, 50.85297252543967], [4.374358088483984, 50.85296370197504], [4.374570379325588, 50.852949013622016], [4.374732129137642, 50.85293857694763]]], ""type"": ""MultiLineString""}";;;2024-09-19T02:00:00+02:00
2473;ac.fid--5822db6_19cbcb82e55_-1c94;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;1.638;Uccle;Ukkel;50.81896419524515, 4.334135997528989;"{""coordinates"": [[[4.333845669707523, 50.8187405076731], [4.334014871637551, 50.81887925245204], [4.334103301458054, 50.81894722046722], [4.334138797985822, 50.818971885059256], [4.334394612402527, 50.819148447188596], [4.334432101848772, 50.819180119942025]]], ""type"": ""MultiLineString""}";;;
329;ac.fid--5822db6_19cbcb82e55_-1c8e;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;1.141;Bruxelles;Brussel;50.852674519596754, 4.353860942185885;"{""coordinates"": [[[4.353611584142304, 50.852769830454385], [4.354110300229466, 50.85257920873912]]], ""type"": ""MultiLineString""}";2013-01-01T01:00:00+01:00;;2024-09-17T02:00:00+02:00
3698;ac.fid--5822db6_19cbcb82e55_-1c8d;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;1.69;Anderlecht;Anderlecht;50.82410430896613, 4.308224487060247;"{""coordinates"": [[[4.307952449388625, 50.82418545351238], [4.308247505812888, 50.82409601739816], [4.308456538267621, 50.824038751867334], [4.308464671058191, 50.824036052870696], [4.308469700100297, 50.8240332286859], [4.3084747291418, 50.82403040450086], [4.30849292078729, 50.824016776842775]]], ""type"": ""MultiLineString""}";;;
3316;ac.fid--5822db6_19cbcb82e55_-1c84;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;2.07;Louvain;Leuven;50.820016845287306, 4.477301141593707;"{""coordinates"": [[[4.477311404853937, 50.820005287987925], [4.477292355131344, 50.820026774314655], [4.477290653042837, 50.820028168298464]]], ""type"": ""MultiLineString""}";;;
1575;ac.fid--5822db6_19cbcb82e55_-1c81;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;0.98;Bruxelles;Brussel;50.90144170201718, 4.348553604248449;"{""coordinates"": [[[4.348070356539896, 50.90146658634696], [4.348214010749497, 50.90146100863884], [4.348371830175367, 50.90145297703323], [4.348613959232652, 50.90143839004423], [4.349036715339086, 50.90141403751791]]], ""type"": ""MultiLineString""}";2009-08-01T02:00:00+02:00;;2024-09-17T02:00:00+02:00
2072;ac.fid--5822db6_19cbcb82e55_-1c80;11;Aménagement cyclopiéton bidirectionelle;Tweerichtings gedeeld voet/fietspad;1;Existant;Bestaand;4.06;Bruxelles;Brussel;50.85732713614783, 4.348710598530214;"{""coordinates"": [[[4.348728962459377, 50.857350883820416], [4.348692234601051, 50.85730338847524]]], ""type"": ""MultiLineString""}";2013-07-01T02:00:00+02:00;;2024-09-30T02:00:00+02:00
4163;ac.fid--5822db6_19cbcb82e55_-1c7f;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;0.924;Anderlecht;Anderlecht;50.84667539308247, 4.316929085175767;"{""coordinates"": [[[4.316536667756916, 50.84697433345862], [4.316613990099647, 50.84691567356757], [4.31676473415649, 50.84680120009528], [4.316937476834315, 50.84666936257085], [4.317023157193348, 50.846603564915014], [4.31711000217106, 50.8465364713843], [4.317201772172408, 50.84646734240218], [4.317296846336203, 50.84639482304735], [4.317321286462826, 50.84637617174333]]], ""type"": ""MultiLineString""}";;;
3777;ac.fid--5822db6_19cbcb82e55_-1c6b;3;Couloir ou rue bus + vélo;Fietsbusstrook;1;Existant;Bestaand;2.89;Ixelles;Elsene;50.82415519484629, 4.385879873795943;"{""coordinates"": [[[4.385677974177143, 50.82431687234485], [4.385709577356923, 50.82429216467687], [4.385743745840308, 50.82426412920593], [4.3858178655338, 50.82420519336919], [4.385879937430733, 50.82415530667965], [4.385921380804546, 50.82412255409022], [4.385990960940076, 50.824065819703634], [4.386028331151975, 50.824035922768495], [4.38604075992994, 50.824025860636915], [4.386080927325988, 50.823992467685656]]], ""type"": ""MultiLineString""}";2009-08-01T02:00:00+02:00;;2024-09-26T02:00:00+02:00
4303;ac.fid--5822db6_19cbcb82e55_-1c69;1;Chemin forestier;Bosweg;1;Existant;Bestaand;;Zaventem;Zaventem;50.76894227789277, 4.444459024261422;"{""coordinates"": [[[4.444269573273808, 50.76859659179622], [4.44448942827967, 50.76894411176737], [4.444599669686845, 50.76931024503673]]], ""type"": ""MultiLineString""}";;;
3999;ac.fid--5822db6_19cbcb82e55_-1c67;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;1.245;Anderlecht;Anderlecht;50.83971633382896, 4.325328146219867;"{""coordinates"": [[[4.325205132319538, 50.83981630972894], [4.325267348953619, 50.83974924323789], [4.325312829341218, 50.839700808156906], [4.325325699098174, 50.83969235660153], [4.325353848669043, 50.83968122368689], [4.325388709044231, 50.83967469456027], [4.325476260740174, 50.83966497032358]]], ""type"": ""MultiLineString""}";2016-01-01T01:00:00+01:00;;2024-09-12T02:00:00+02:00
1303;ac.fid--5822db6_19cbcb82e55_-1c66;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;1.04;Ixelles;Elsene;50.80134406267408, 4.422879862847237;"{""coordinates"": [[[4.422909926883833, 50.80133359075953], [4.422849798810643, 50.80135453458863]]], ""type"": ""MultiLineString""}";;;
1256;ac.fid--5822db6_19cbcb82e55_-291c;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;1.09;Ixelles;Elsene;50.80118976841939, 4.422750306992409;"{""coordinates"": [[[4.422719722694604, 50.80119933007247], [4.422780891290214, 50.801180206766304]]], ""type"": ""MultiLineString""}";;;
2621;ac.fid--5822db6_19cbcb82e55_-2917;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;0.965;Ixelles;Elsene;50.81995405931899, 4.387444088731163;"{""coordinates"": [[[4.387469338146611, 50.81996612864468], [4.387418839315715, 50.81994198999329]]], ""type"": ""MultiLineString""}";2007-01-01T01:00:00+01:00;;2024-09-26T02:00:00+02:00
2683;ac.fid--5822db6_19cbcb82e55_-290f;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;1.111;Ixelles;Elsene;50.83515191767176, 4.370312797172865;"{""coordinates"": [[[4.370347271820425, 50.83513359229602], [4.370278322525305, 50.8351702430475]]], ""type"": ""MultiLineString""}";2007-01-01T01:00:00+01:00;;2024-09-25T02:00:00+02:00
4223;ac.fid--5822db6_19cbcb82e55_-2ade;1;Chemin forestier;Bosweg;1;Existant;Bestaand;;Zaventem;Zaventem;50.77438119096934, 4.420903593645766;"{""coordinates"": [[[4.418729637700208, 50.77382884979395], [4.421195831434837, 50.774470932767585], [4.422457252189194, 50.77476586689765], [4.422870426714223, 50.77487113192065], [4.423062208531171, 50.77476558433621]]], ""type"": ""MultiLineString""}";;;
4254;ac.fid--5822db6_19cbcb82e55_-2ab1;1;Chemin forestier;Bosweg;1;Existant;Bestaand;;Zaventem;Zaventem;50.770850404932084, 4.426946429075144;"{""coordinates"": [[[4.433996918704016, 50.77201108421984], [4.433804881365655, 50.77190805218747], [4.433446632989254, 50.77187348647711], [4.432953146523768, 50.7718389946923], [4.429800098886154, 50.77143972825899], [4.4274988831622, 50.77116278855185], [4.427087625175623, 50.77111084713062], [4.426402026348713, 50.77088636864559], [4.425988836125473, 50.770746349695855], [4.424811733314851, 50.77059047772692], [4.423658087860477, 50.77017383550119], [4.423385751835146, 50.77013919818229], [4.422919865160128, 50.77024371628952], [4.422042452120477, 50.77005290938023], [4.421219535448178, 50.769565398657676], [4.420149797835815, 50.76895746893031]]], ""type"": ""MultiLineString""}";;;
1358;ac.fid--5822db6_19cbcb82e55_-2a21;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;1.56;Zaventem;Zaventem;50.85660512603826, 4.446366076350913;"{""coordinates"": [[[4.446386450553037, 50.85662245675752], [4.44634570214879, 50.856587795318994]]], ""type"": ""MultiLineString""}";;;
1066;ac.fid--5822db6_19cbcb82e55_-2aa2;3;Couloir ou rue bus + vélo;Fietsbusstrook;1;Existant;Bestaand;2.0;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;50.83363517022149, 4.3886045714477095;"{""coordinates"": [[[4.388414535968322, 50.833994714989785], [4.388589915660693, 50.833659087623914], [4.388771400510933, 50.83332480000176], [4.388799158807236, 50.83327811162688]]], ""type"": ""MultiLineString""}";2017-01-01T01:00:00+01:00;;2024-09-25T02:00:00+02:00
1327;ac.fid--5822db6_19cbcb82e55_-2a95;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;1.32;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;50.855946663216656, 4.437416643434047;"{""coordinates"": [[[4.438026735756948, 50.855739478745406], [4.437991037393726, 50.855764714017255], [4.437979910012912, 50.85577164399181], [4.437964431857372, 50.85578070473708], [4.437953275333482, 50.85578590641294], [4.437931755386488, 50.85579323838106], [4.437897522607686, 50.85580545509935], [4.437868138139766, 50.855814003066406], [4.43783552856133, 50.855824092694355], [4.43777451522779, 50.855842025798516], [4.437707084983371, 50.85586247064905], [4.43767434061045, 50.85587175933365], [4.437642622856164, 50.8558817394086], [4.43761143439852, 50.855890584687145], [4.437581527524468, 50.85590015024176], [4.437550078006923, 50.85590907656407], [4.437522047404621, 50.85591809165681], [4.437492177726316, 50.85592667685911], [4.437427402586003, 50.855945879879414], [4.437303666664603, 50.85598309862896], [4.437240514284499, 50.8560021488573], [4.437117332706324, 50.85603911360618], [4.437056446582981, 50.856057020186746], [4.436970288140111, 50.85608197089657], [4.436952623181803, 50.856087341239125], [4.436926669203531, 50.85609384797125], [4.43690065445722, 50.85609754546996], [4.436861442864015, 50.856100273411734], [4.436820493980535, 50.856104974055405], [4.436791816651802, 50.85610903897518]]], ""type"": ""MultiLineString""}";2009-08-01T02:00:00+02:00;;2024-10-23T02:00:00+02:00
1799;ac.fid--5822db6_19cbcb82e55_-2a66;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;0.767;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;50.84457672389064, 4.421599817717027;"{""coordinates"": [[[4.422068176194019, 50.84469206607428], [4.421996894314762, 50.8446756849127], [4.421850493892856, 50.84463885010579], [4.421733136654722, 50.844608501271146], [4.421625777285432, 50.844582650271974], [4.421464187495871, 50.844543274523126], [4.421265298069263, 50.84449425990609], [4.42113136346677, 50.84446171843631]]], ""type"": ""MultiLineString""}";2009-04-01T02:00:00+02:00;;2024-10-21T02:00:00+02:00
258;ac.fid--5822db6_19cbcb82e55_-2a34;2;Piste cyclable unidirectionelle;Eenrichtingsfietspad;1;Existant;Bestaand;2.883;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;50.83476709577715, 4.428295206149773;"{""coordinates"": [[[4.428288585454168, 50.8347505417601], [4.428301826845378, 50.83478364979421]]], ""type"": ""MultiLineString""}";;;
1140;ac.fid--5822db6_19cbcb82e55_-2a2c;7;Piste cyclable marquée;Gemarkeerd fietspad;1;Existant;Bestaand;1.1;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;50.850100917620225, 4.3795851275406985;"{""coordinates"": [[[4.380112059854321, 50.8503031314348], [4.380041070752443, 50.85027288225787], [4.379973116896188, 50.850243759378436], [4.379908829527012, 50.85021692986196], [4.379823679663284, 50.850181913311836], [4.379758844683844, 50.85015392304638], [4.379692400020229, 50.85012568510457], [4.379550840668752, 50.850067186957716], [4.37953571589829, 50.850061202514745], [4.379500090690731, 50.8500491646953], [4.379442772074231, 50.850033826135714], [4.379407887160484, 50.850023521403116], [4.379351882147637, 50.85001011983522], [4.379254892885831, 50.84998994720503], [4.379191854823009, 50.84997947857871], [4.379144283172485, 50.84997230757756], [4.379081168975762, 50.849961983546066], [4.379040980926765, 50.849957515671434]]], ""type"": ""MultiLineString""}";2009-04-01T02:00:00+02:00;;2024-09-19T02:00:00+02:00
