ID;Type;Type;Type;Zone;Zone;Zone;Nombre de places (taille voiture);Longueur (m);Orientation;Oriëntatie;Orientation;Google Maps;Google Street View;Coordonnées géographiques
131991;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88187233997893%2C4.344180246397713;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88187233997893%2C4.344180246397713;50.88187233997893, 4.344180246397713
131993;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.887476035157796%2C4.344281188857824;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.887476035157796%2C4.344281188857824;50.887476035157796, 4.344281188857824
135085;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85071233467982%2C4.347013577364793;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85071233467982%2C4.347013577364793;50.85071233467982, 4.347013577364793
137638;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84860473454626%2C4.366785581815181;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84860473454626%2C4.366785581815181;50.84860473454626, 4.366785581815181
142651;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83901211174958%2C4.348680885224661;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83901211174958%2C4.348680885224661;50.83901211174958, 4.348680885224661
142677;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.836618059735194%2C4.355560303164925;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.836618059735194%2C4.355560303164925;50.836618059735194, 4.355560303164925
142964;PMR;PBM;PRM;Zone verte;Groene zone;Green area;7;18;Perpendiculaire;Loodrecht;Perpendicular;https://www.google.com/maps/search/?api=1&query=50.89411813130524%2C4.321596996254881;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89411813130524%2C4.321596996254881;50.89411813130524, 4.321596996254881
143593;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88934485714149%2C4.340164953838216;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88934485714149%2C4.340164953838216;50.88934485714149, 4.340164953838216
146201;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.856095493526915%2C4.352561330260634;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.856095493526915%2C4.352561330260634;50.856095493526915, 4.352561330260634
146250;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84876311421702%2C4.381948283853122;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84876311421702%2C4.381948283853122;50.84876311421702, 4.381948283853122
146486;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.901271773332155%2C4.355607674878974;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.901271773332155%2C4.355607674878974;50.901271773332155, 4.355607674878974
146554;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8975495579096%2C4.373119649635885;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8975495579096%2C4.373119649635885;50.8975495579096, 4.373119649635885
147068;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89147978085008%2C4.330667585602842;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89147978085008%2C4.330667585602842;50.89147978085008, 4.330667585602842
149594;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84555843994645%2C4.341410701100365;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84555843994645%2C4.341410701100365;50.84555843994645, 4.341410701100365
149918;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89537017436331%2C4.380034073136931;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89537017436331%2C4.380034073136931;50.89537017436331, 4.380034073136931
152989;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.839457693828486%2C4.343953576577089;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.839457693828486%2C4.343953576577089;50.839457693828486, 4.343953576577089
153038;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84528805056132%2C4.342352243173497;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84528805056132%2C4.342352243173497;50.84528805056132, 4.342352243173497
153077;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8530775643599%2C4.345629996041041;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8530775643599%2C4.345629996041041;50.8530775643599, 4.345629996041041
153262;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8743777875474%2C4.360967682720116;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8743777875474%2C4.360967682720116;50.8743777875474, 4.360967682720116
153395;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89851774146959%2C4.385366733469944;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89851774146959%2C4.385366733469944;50.89851774146959, 4.385366733469944
156539;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.850980757431614%2C4.384721216445323;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.850980757431614%2C4.384721216445323;50.850980757431614, 4.384721216445323
160005;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83880893127273%2C4.348118525060422;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83880893127273%2C4.348118525060422;50.83880893127273, 4.348118525060422
160249;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88503813555208%2C4.339806154730121;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88503813555208%2C4.339806154730121;50.88503813555208, 4.339806154730121
160250;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88476025390083%2C4.340633914869045;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88476025390083%2C4.340633914869045;50.88476025390083, 4.340633914869045
167075;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84327186691922%2C4.36697513716037;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84327186691922%2C4.36697513716037;50.84327186691922, 4.36697513716037
167275;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;3;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.88019132362234%2C4.348669191359319;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88019132362234%2C4.348669191359319;50.88019132362234, 4.348669191359319
167377;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89917068459883%2C4.358752688684307;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89917068459883%2C4.358752688684307;50.89917068459883, 4.358752688684307
167527;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.815871597920825%2C4.373874186691377;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.815871597920825%2C4.373874186691377;50.815871597920825, 4.373874186691377
168169;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87945581153354%2C4.349401633802662;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87945581153354%2C4.349401633802662;50.87945581153354, 4.349401633802662
168193;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88343929637731%2C4.353530405066865;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88343929637731%2C4.353530405066865;50.88343929637731, 4.353530405066865
168241;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.873335625055404%2C4.353474067878547;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.873335625055404%2C4.353474067878547;50.873335625055404, 4.353474067878547
168347;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89770345199413%2C4.37321311527101;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89770345199413%2C4.37321311527101;50.89770345199413, 4.37321311527101
171382;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.90070541361907%2C4.381696506295907;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.90070541361907%2C4.381696506295907;50.90070541361907, 4.381696506295907
171668;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87669106305179%2C4.36059845432364;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87669106305179%2C4.36059845432364;50.87669106305179, 4.36059845432364
171787;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89244426492925%2C4.382354478892508;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89244426492925%2C4.382354478892508;50.89244426492925, 4.382354478892508
172375;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89701659339162%2C4.391860089222889;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89701659339162%2C4.391860089222889;50.89701659339162, 4.391860089222889
179332;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8928399823572%2C4.41698306301357;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8928399823572%2C4.41698306301357;50.8928399823572, 4.41698306301357
181860;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89941284810741%2C4.382052437432094;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89941284810741%2C4.382052437432094;50.89941284810741, 4.382052437432094
181926;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;5;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.83819762661513%2C4.360460425556705;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83819762661513%2C4.360460425556705;50.83819762661513, 4.360460425556705
186968;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89609554997517%2C4.39370751371993;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89609554997517%2C4.39370751371993;50.89609554997517, 4.39370751371993
187065;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.830934036046486%2C4.360514740925868;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.830934036046486%2C4.360514740925868;50.830934036046486, 4.360514740925868
192584;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84027185951474%2C4.345035755394688;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84027185951474%2C4.345035755394688;50.84027185951474, 4.345035755394688
192735;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.877337192012234%2C4.352635585481615;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.877337192012234%2C4.352635585481615;50.877337192012234, 4.352635585481615
192814;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87547375219732%2C4.357836158429055;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87547375219732%2C4.357836158429055;50.87547375219732, 4.357836158429055
192961;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.888453851630665%2C4.383051352891322;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.888453851630665%2C4.383051352891322;50.888453851630665, 4.383051352891322
193138;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.840878841403885%2C4.374134729530001;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.840878841403885%2C4.374134729530001;50.840878841403885, 4.374134729530001
196453;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88837902059326%2C4.34325685208224;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88837902059326%2C4.34325685208224;50.88837902059326, 4.34325685208224
197182;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.894493193394716%2C4.365007910169935;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.894493193394716%2C4.365007910169935;50.894493193394716, 4.365007910169935
199734;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83636305876725%2C4.349265897004101;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83636305876725%2C4.349265897004101;50.83636305876725, 4.349265897004101
200021;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84749062771046%2C4.368016627470443;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84749062771046%2C4.368016627470443;50.84749062771046, 4.368016627470443
202395;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.90702391499464%2C4.388374314160135;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.90702391499464%2C4.388374314160135;50.90702391499464, 4.388374314160135
202403;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.86406588800839%2C4.357310599381513;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86406588800839%2C4.357310599381513;50.86406588800839, 4.357310599381513
202479;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89815844526275%2C4.326119833059668;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89815844526275%2C4.326119833059668;50.89815844526275, 4.326119833059668
207337;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89912253112189%2C4.361725363851969;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89912253112189%2C4.361725363851969;50.89912253112189, 4.361725363851969
207624;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;2;6;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.896060232771376%2C4.387584954227901;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.896060232771376%2C4.387584954227901;50.896060232771376, 4.387584954227901
210371;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.90106802749382%2C4.333108027891073;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.90106802749382%2C4.333108027891073;50.90106802749382, 4.333108027891073
210373;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.898724543641436%2C4.32904239772473;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.898724543641436%2C4.32904239772473;50.898724543641436, 4.32904239772473
214056;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84465835203144%2C4.384997701251838;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84465835203144%2C4.384997701251838;50.84465835203144, 4.384997701251838
