Année;Domaine;Domein;Code catégorie;Catégorie principale;Hoofdcategorie;Total global;Total commune;Total Région
2023;PU délivrés;SV afgeleverd;12.;Placer ou modifier une installation de télécommunication (cfr chap. II et chap. III, section 10 de l'arrêté);Een telecominstallatie plaatsen of wijzigen (cf. hfdstk. II en hfdstk. III, afdeling 10 van het besluit);3;0;3
2023;PE introduits;MV ingediend;51;Collecte déchets, parc à conteneur;Inzameling afvalstoffen, containerpark;2;1;1
2024;PU délivrés;SV afgeleverd;14.;"Réaliser des actes et travaux concernant un bien classé _x000D_
            ou inscrit sur la liste de sauvegarde ou en cours de classement ou d'inscription (cfr chap. II et chap. IV de l'arrêté) (le cas échéant, cocher également le(s) type(s) d'actes et travaux visés aux points 1 à 13)";Handelingen en werkzaamheden uitvoeren met betrekking tot een beschermd goed of een goed dat is opgenomen op de bewaarlijst of waarvan de bescherming of opname op de bewaarlijst hangende is (zie hfdstk. II en hfdstk. IV van het besluit) (in voorkomend geval, ook het soort handelingen en werkzaamheden die vermeld zijn in punten 1 tot 13 aanvinken).;28;0;28
2024;PU délivrés;SV afgeleverd;15.;Autre;Ander;12;7;5
2024;PE introduits;MV ingediend;148;Cabine haute tension, cabine électrique;Hoogspanningscabines;37;18;19
2024;PE introduits;MV ingediend;18;Menuiseries, scieries, charpenteries;Schrijnwerkerij, zagerij, timmerwerk;7;2;5
2024;PE introduits;MV ingediend;25;Blanchisseries, buanderies, wasserettes, linge, nettoyages, lavages, laverie;Wasserijen, wasserettes, wasgoed, wassalon, reiniging, wassen;5;4;1
2024;PE introduits;MV ingediend;100;Métaux;Metaal;3;2;1
2024;PE introduits;MV ingediend;10;Animal, magasins, zoo, refuges, manèges, fermes, animaleries;Kweken, winkels, zoo, dierentuinen, opvangcentrum, opvangcentra, maneges, boerderijen, dierenzaken, dierenzaak;1;1;0
2023;PE délivrés;MV afgeleverd;45;Déchets dangereux liquides;Gevaarlijke afvalstoffen;8;1;7
2023;PE introduits;MV ingediend;94;Plastic;Plastiek;4;2;2
2023;PE délivrés;MV afgeleverd;45;Déchets dangereux;Gevaarlijke afvalstoffen;5;0;5
2023;PE délivrés;MV afgeleverd;104;Moteurs;Motoren;14;2;12
2023;PE délivrés;MV afgeleverd;12;Automobiles, carwash, car-wash, voitures, véhicules;Automobielen, carwash, voertuigen;12;4;8
2023;PE délivrés;MV afgeleverd;45;Liquides, huiles usagées;Vloeistoffen, afvalolie;8;2;6
2023;PE délivrés;MV afgeleverd;40;Combustion, chaudières, gaz, mazout, charbon, bois, vapeur, générateurs, cogen, fours, brûleurs;Verbranding, verwarmingsinstallaties, verwarmingsketels,  gas, mazout, stookolie, steenkool, hout, stoom, generatoren, thermoblok, aerothermen, heteluchtverwarmers, WKK, cogeneratie;5;0;5
2023;PE délivrés;MV afgeleverd;14;Piscines, thermes, jacuzzi;Zwembaden, thermen, jacuzzi;2;0;2
2023;PE délivrés;MV afgeleverd;48;Compacteur, broyeur;Pers, breker, vermaler;2;0;2
2023;PE délivrés;MV afgeleverd;15;Béton;Beton;1;0;1
2023;PE délivrés;MV afgeleverd;114;Photo, laboratoire, développement;Foto, labo, ontwikkeling;1;0;1
2022;PE introduits;MV ingediend;68;Garages, parkings;Garages, parkings;5;0;5
2022;PE introduits;MV ingediend;45;Déchets dangereux;Gevaarlijke afvalstoffen;2;0;2
2023;PE délivrés;MV afgeleverd;138;Cabine de peinture, carosserie, pistolet HVLP, vernis;Spuitcabine, verfcabine, carrosserie, HVLP, vernis;5;0;5
2022;PE délivrés;MV afgeleverd;153;Groupe, GP, GE, HVAC;Luchtgroepen, GE, GP, HVAC;58;6;52
2023;PE délivrés;MV afgeleverd;18;Bois (travail);Hout (bewerking);2;0;2
2022;PE délivrés;MV afgeleverd;44;Déchetteries, parc, container, centre de tri;Afvalpark, containerpark, sorteercentrum;6;0;6
2023;PE délivrés;MV afgeleverd;82;Industrie graphique, sérigraphie, photocopieuses;Grafische industrie, zeefdruk, fotokopieermachine;1;0;1
2023;PE délivrés;MV afgeleverd;233;Véhicules (stationnement);Voertuigen (parkeren);1;0;1
2022;PE délivrés;MV afgeleverd;78;Fabrique, Savon;Zeepfabrieken;1;0;1
2022;PE délivrés;MV afgeleverd;119;Traiteurs;Traiteurs;0;0;0
2022;PU délivrés;SV afgeleverd;9.1.;Abattre, déplacer ou pratiquer toute intervention susceptible de mettre en péril la survie d'un ou des arbre(s) à haute tige (hors voirie) (cfr chap. II et chap. III, section 7 de l'arrêté);Vellen, verplaatsen of uitvoeren van eender welke ingreep die een bedreiging kan vormen voor het overleven van ……… (aantal) hoogstammige bo(o)m(en) (gelegen buiten de weg) / het silhouet wijzigen van……… (aantal) bo(o)m(en) ingeschreven op de inventaris van het onroerend erfgoed (cf. hfdstk. II en hfdstk. III, afdeling 7 van het besluit);32;20;12
2021;PU introduits;SV ingediend;15.;Autre;Ander;12;12;0
2021;PE introduits;MV ingediend;121;Produits dangereux, biocides;Gevaarlijke producten, biociden;17;5;12
2022;PE introduits;MV ingediend;148;Cabine haute tension, cabine électrique;Hoogspanningscabines;27;7;20
2021;PE introduits;MV ingediend;23;Boulangeries patisseries, patissier, alimentaire, pains, tartes;Bakkerijen, patisserie, voeding, taarten, brood;4;4;0
2021;PE introduits;MV ingediend;224;Garages;Garages;1;0;1
2021;PE introduits;MV ingediend;12;Automobiles (lavage);Auto's (wassen);0;0;0
2022;PE délivrés;MV afgeleverd;132;Frigo, HVAC, Split, chiller, air conditionné, groupe de froid, PAC;Chiller, split, HVAC, airconditioning, koelgroepen;139;32;107
2021;PE introduits;MV ingediend;49;Déchets non dangereux;Niet gevaarlijke afvalstoffen;0;0;0
2021;PE introduits;MV ingediend;104;Groupe, secours, électrogène, sprinklage;Noodgroepen, noodaggregaat, noodaggregaat, sprinkler;26;10;16
2021;PE introduits;MV ingediend;153;Groupe, GP, GE, HVAC;Luchtgroepen, GE, GP, HVAC;15;5;10
2021;PE introduits;MV ingediend;135;Spectacles;Schouwspelen;2;1;1
2021;PE introduits;MV ingediend;46;Déchets dangereux;Gevaarlijke afvalstoffen;1;0;1
2020;PE introduits;MV ingediend;55;Electricité, pompes;Elektriciteit, pompen;2;0;2
2021;PE introduits;MV ingediend;120;Produits minéraux;Minerale producten;1;0;1
2020;PE introduits;MV ingediend;93;Plastic;Plastiek;0;0;0
2021;PE introduits;MV ingediend;93;Matières synthétiques (traitement);Kunststof (verwerking);0;0;0
2021;PE introduits;MV ingediend;149;Vapeur (appareils à vapeur);Stoom (stoom-toestellen);0;0;0
2020;PE délivrés;MV afgeleverd;18;Bois (travail);Hout (bewerking);2;0;2
2021;PE introduits;MV ingediend;173;Produits dangereux;Gevaarlijke producten;0;0;0
2020;PE délivrés;MV afgeleverd;66;Fumier;Mest;1;0;1
2021;PE délivrés;MV afgeleverd;152;Véhicules (Stationnement);Voertuigen (parkeren);11;1;10
2020;PE délivrés;MV afgeleverd;45;Liquides inflammables;Vloeistoffen, ontvlambare / ontvlambaar;0;0;0
2021;PE délivrés;MV afgeleverd;89;Luna-parks;Lunaparken;0;0;0
2019;PU délivrés;SV afgeleverd;1.1.;Construire, reconstruire, transformer et/ou placer une installation fixe avec l'intervention obligatoire d'un architecte (cfr chap. II et chap. III, section 1, sous-section 1 de l'arrêté);Bouwen, heropbouwen, verbouwen en/of een vaste inrichting plaatsen met verplichte interventie van een architect (cf. hfdstk. II en hfdstk. III, afdeling 1, onderafdeling 1 van het besluit);488;365;123
2020;PU introduits;SV ingediend;1.2.;Construire, reconstruire, transformer et/ou placer une installation fixe sans l'intervention obligatoire d'un architecte (cfr chap. II et chap III, section 1, sous-section 2 de l'arrêté);Bouwen, heropbouwen, verbouwen en/of een vaste inrichting plaatsen zonder verplichte interventie van een architect (cf. hfdstk. II en hfdstk. III, afdeling 1, onderafdeling 2 van het besluit);91;79;12
2019;PE introduits;MV ingediend;74;Bouteilles, bonbonnes, réservoirs;Gasflessen, spuitbus, tanks;2;0;2
2020;PU délivrés;SV afgeleverd;1.2.;Construire, reconstruire, transformer et/ou placer une installation fixe sans l'intervention obligatoire d'un architecte (cfr chap. II et chap III, section 1, sous-section 2 de l'arrêté);Bouwen, heropbouwen, verbouwen en/of een vaste inrichting plaatsen zonder verplichte interventie van een architect (cf. hfdstk. II en hfdstk. III, afdeling 1, onderafdeling 2 van het besluit);61;52;9
2020;PU délivrés;SV afgeleverd;6.;Placer un ou des enseigne(s) et/ou publicité(s) associée(s) à l'enseigne (cfr chap. II et chap. III, section 4, sous-section 2 de l'arrêté);Plaatsen van  (aantal) uithangborden en/of reclame in verband met het merk (cf. hfdstk. II en hfdstk. III, afdeling 4, onderafdeling 2 van het besluit);34;27;7
2019;PE introduits;MV ingediend;218;Déchets non dangereux (Décharges);Ongevaarlijke afvalstoffen (stortplaatsen);1;0;1
2019;PE introduits;MV ingediend;224;Garages, parkings;Garages, parkings;0;0;0
2019;PE délivrés;MV afgeleverd;162;Antennes;Antennes;36;0;36
2019;PE délivrés;MV afgeleverd;18;Menuiseries, scieries, charpenteries;Schrijnwerkerij, zagerij, timmerwerk;3;1;2
2019;PE délivrés;MV afgeleverd;45;Déchets dangereux et non dangereux autres qu'inertes;Gevaarlijke en niet inerte afvalstoffen;2;0;2
2019;PE délivrés;MV afgeleverd;155;Vernis, laques, peintures, colles, pigments et émaux, émaille;Vernis, lak, verf, lijmen, pigmenten en emaille;1;0;1
2019;PE délivrés;MV afgeleverd;114;Photo (développement);Foto (ontwikkeling);0;0;0
2019;PE délivrés;MV afgeleverd;138;Cabine de peinture, carosserie, vernis;Spuitcabine, verfcabine, carrosserie, vernis;0;0;0
2019;PE délivrés;MV afgeleverd;225;Bouteilles, bonbonnes, réservoirs;Gassen (vaste recipiënten);0;0;0
2018;PE introduits;MV ingediend;148;Transformateurs statiques;Statische transformatoren;62;25;37
2018;PE introduits;MV ingediend;23;Boulangeries patisseries, patissier, alimentaire, pains, tartes;Bakkerijen, patisserie, voeding, taarten, brood;6;6;0
2018;PE introduits;MV ingediend;90;Magasins;Winkels;6;1;5
2018;PE introduits;MV ingediend;94;Matières synthétiques (dépôts);Kunststof (opslagplaatsen);5;2;3
2018;PE introduits;MV ingediend;25;Buanderies;Wasserijen;4;1;3
2018;PE introduits;MV ingediend;149;Vapeur (appareils à vapeur);Stoom (stoom-toestellen);2;0;2
2018;PE introduits;MV ingediend;98;Soudage, chalumeaux;Lassen, toortsen;0;0;0
2018;PE introduits;MV ingediend;149;Chaudière à vapeur industrielle;Industriële stoomketel;0;0;0
2018;PE délivrés;MV afgeleverd;85;Laboratoires;Laboratoria;8;0;8
2018;PE délivrés;MV afgeleverd;84;Laboratoires de recherche, institutions d'enseigne;Onderzoekslabo-ratoria onder-wijsinstellin-gen;1;0;1
2018;PE délivrés;MV afgeleverd;53;Dépôts général;Algemene opslagplaats;0;0;0
2018;PE délivrés;MV afgeleverd;71;Gaz;Gas;0;0;0
2018;PE délivrés;MV afgeleverd;72;Réservoirs;Gasreservoirs;0;0;0
2018;PE délivrés;MV afgeleverd;87;Conserveries, boites;Conserven, conservering, blik;0;0;0
2018;PE délivrés;MV afgeleverd;102;Métaux, fonderies;Metaal, gieterijen;0;0;0
2018;PE délivrés;MV afgeleverd;122;Fruits, légumes, grossistes;Groenten, fruit, groothandels;0;0;0
2018;PE délivrés;MV afgeleverd;165;Construction métallique, voitures;Metaalverwerkende nijverheid, wagens;0;0;0
2017;PU introduits;SV ingediend;2.;Démolir sans reconstruire (cfr chap. II et chap. III, section 2 de l'arrêté);Afbreken zonder heropbouwen (cf. hfdstk. II en hfdstk. III, afdeling 2 van het besluit);7;4;3
2017;PE introduits;MV ingediend;74;Gaz (récipients mobiles);Gas (verplaatsbare recipiënten);11;3;8
2017;PE introduits;MV ingediend;144;Textile (traitement mécanique);Textiel (mechanische bewerking);1;0;1
2017;PE introduits;MV ingediend;28;Chantiers (construction);Werven (bouw);0;0;0
2017;PE introduits;MV ingediend;70;Gaz;Gas;0;0;0
2020;PE introduits;MV ingediend;112;Produits phytopharmaceutiques (dépôt);Bestrijdingsmid-delen (opslagplaatsen);0;0;0
2017;PE introduits;MV ingediend;97;Galvanisation, zinguage, chromage, électrolyse, dégraissage, décapage;Galvanisatie, verzinken, chromeren, electrolyse, ontvetting, decaperen;0;0;0
2017;PE introduits;MV ingediend;98;Soudage, chalumeaux;Lassen, toortsen;0;0;0
2020;PE délivrés;MV afgeleverd;110;Peaux;Huiden;0;0;0
2017;PE délivrés;MV afgeleverd;122;Produits d'origine végétale (dépôts de);Producten van plantaardige oorsprong (opslagplaat);9;3;6
2017;PE délivrés;MV afgeleverd;110;Peaux;Huiden;1;0;1
2019;PE introduits;MV ingediend;152;Véhicules (Stationnement);Voertuigen (parkeren);6;3;3
2017;PE délivrés;MV afgeleverd;151;Stationnement (véhicules);Parkeren (voertuigen);0;0;0
2017;PE délivrés;MV afgeleverd;165;Construction métallique, voitures;Metaalverwerkende nijverheid, wagens;0;0;0
2016;PU délivrés;SV afgeleverd;15.;Autre;Ander;52;43;9
2019;PE introduits;MV ingediend;62;Permanent, puits;Permanente, waterput;2;0;2
2016;PE introduits;MV ingediend;3;Accumulateurs électriques;Elektrische accumulatoren;15;2;13
2019;PE introduits;MV ingediend;38;Combustibles solides (dépôts);Vaste brandstoffen (opslagplaat-sen);0;0;0
2019;PE introduits;MV ingediend;97;Métaux (traitement chimique);Metalen (chemische bewerking);0;0;0
2016;PE introduits;MV ingediend;25;Blanchisseries, buanderies, wasserettes, linge, nettoyages, lavages, laverie;Wasserijen, wasserettes, wasgoed, wassalon, reiniging, wassen;0;0;0
2019;PE délivrés;MV afgeleverd;53;Dépôts (général);Opslagplaatsen (algemeen);16;6;10
2024;PU introduits;SV ingediend;15.;Autre;Ander;39;36;3
2024;PU délivrés;SV afgeleverd;10.;Aménager un espace vert et/ou modifier le relief du sol, déboiser ou encore défricher ou modifier la végétation d'une zone dont le Gouvernement a jugé la protection nécessaire (cfr chap. II et chap. III, section 8 de l'arrêté);Een groene ruimte aanleggen en/of het bodemreliëf wijzigen, ontbossen of ontginnen of de beplanting van een gebied waarvan de regering de bescherming noodzakelijk zou achten (cf. hfdstk. II en hfdstk. III, afdeling 8 van het besluit);1;0;1
2024;PE introduits;MV ingediend;62;Permanent, puits;Permanente, waterput;1;0;1
2023;PE introduits;MV ingediend;46;Traitement déchets dangereux;Gevaarlijke  afvalstoffen (behandeling);1;0;1
2023;PE délivrés;MV afgeleverd;27;Chantier (Décontamination de l'amiante);Werven (Asbestsanering);1;0;1
2023;PE délivrés;MV afgeleverd;51;Collecte déchets, parc à conteneur;Inzameling afvalstoffen, containerpark;1;0;1
2023;PE délivrés;MV afgeleverd;105;Nettoyage à sec;Droogkuis;1;0;1
2022;PU délivrés;SV afgeleverd;5.;Placer un ou des dispositif(s) de publicité (cfr chap. II et chap. III, section 4, sous-section 1 de l'arrêté);Plaatsen van (aantal) reclame-inrichtingen (cf. hfdstk. II en hfdstk. III, afdeling 4, onderafdeling 1 van het besluit);68;66;2
2022;PE introduits;MV ingediend;101;Métaux, tours;Metaaldraaibank;4;1;3
2022;PE introduits;MV ingediend;25;Blanchisseries, buanderies, wasserettes, linge, nettoyages, lavages, laverie;Wasserijen, wasserettes, wasgoed, wassalon, reiniging, wassen;3;2;1
2022;PE introduits;MV ingediend;88;Liquides inflammables;Ontvlambare vloeistoffen;3;1;2
2022;PE introduits;MV ingediend;124;Produits minéraux (dépôts fermés);Minerale producten (overdekte opslagplaatsen);0;0;0
2022;PE délivrés;MV afgeleverd;110;Peaux;Huiden;0;0;0
2021;PU délivrés;SV afgeleverd;12.;Placer ou modifier une installation de télécommunication (cfr chap. II et chap. III, section 10 de l'arrêté);Een telecominstallatie plaatsen of wijzigen (cf. hfdstk. II en hfdstk. III, afdeling 10 van het besluit);10;0;10
2021;PE introduits;MV ingediend;25;Blanchisseries, buanderies, wasserettes, linge, nettoyages, lavages, laverie;Wasserijen, wasserettes, wasgoed, wassalon, reiniging, wassen;5;4;1
2021;PE introduits;MV ingediend;74;Gaz (récipients mobiles);Gas (verplaatsbare recipiënten);0;0;0
2021;PE introduits;MV ingediend;108;Papier (dépôts);Papier (opslagplaat-sen);0;0;0
2021;PE délivrés;MV afgeleverd;224;Garages, parkings;Garages, parkings;11;0;11
2021;PE délivrés;MV afgeleverd;94;Plastic;Plastiek;4;0;4
2021;PE délivrés;MV afgeleverd;47;Déchets non dangereux;Niet gevaarlijke afvalstoffen;0;0;0
2021;PE délivrés;MV afgeleverd;62;Forage, géothermie;Boring, geothermie;0;0;0
2021;PE délivrés;MV afgeleverd;105;Nettoyage à sec;Droogkuis;0;0;0
2021;PE délivrés;MV afgeleverd;124;Produits minéraux (dépôts fermés);Minerale producten (overdekte opslagplaatsen);0;0;0
2020;PE introduits;MV ingediend;117;Poisson, magasins, conserves;Vis, viswinkel;3;3;0
2020;PE introduits;MV ingediend;83;Imprimerie;Drukkerijen;0;0;0
2020;PE délivrés;MV afgeleverd;72;Gaz;Gas;6;0;6
2020;PE délivrés;MV afgeleverd;53;Dépôts général;Algemene opslagplaats;4;2;2
2020;PE délivrés;MV afgeleverd;14;Piscines;Zwembaden;2;0;2
2020;PE délivrés;MV afgeleverd;90;Magasins, supermarchés;Winkels, supermarkten;2;0;2
2020;PE délivrés;MV afgeleverd;62;Forage, géothermie;Boring, geothermie;0;0;0
2020;PE délivrés;MV afgeleverd;93;Plastic;Plastiek;0;0;0
2019;PU délivrés;SV afgeleverd;9.1.;Abattre, déplacer ou pratiquer toute intervention susceptible de mettre en péril la survie d'un ou des arbre(s) à haute tige (hors voirie) (cfr chap. II et chap. III, section 7 de l'arrêté);Vellen, verplaatsen of uitvoeren van eender welke ingreep die een bedreiging kan vormen voor het overleven van ……… (aantal) hoogstammige bo(o)m(en) (gelegen buiten de weg) / het silhouet wijzigen van……… (aantal) bo(o)m(en) ingeschreven op de inventaris van het onroerend erfgoed (cf. hfdstk. II en hfdstk. III, afdeling 7 van het besluit);53;29;24
2019;PE introduits;MV ingediend;25;Buanderies;Wasserijen;3;2;1
2019;PE introduits;MV ingediend;45;Déchets dangereux liquides;Gevaarlijke afvalstoffen;0;0;0
2019;PE introduits;MV ingediend;55;Electricité, moulin à vent;Windmolens, windturbine, elektriciteit;0;0;0
2019;PE introduits;MV ingediend;62;Forage, géothermie;Boring, geothermie;0;0;0
2019;PE introduits;MV ingediend;66;Fumier;Mest;0;0;0
2019;PE introduits;MV ingediend;87;Conserveries, boites;Conserven, conservering, blik;0;0;0
2019;PE introduits;MV ingediend;98;Soudage, chalumeaux;Lassen, toortsen;0;0;0
2019;PE introduits;MV ingediend;120;Produits minéraux;Minerale producten;0;0;0
2019;PE délivrés;MV afgeleverd;45;Liquides, huiles usagées;Vloeistoffen, afvalolie;4;0;4
2019;PE délivrés;MV afgeleverd;22;Boues (dépôts);Slib (opslag);3;1;2
2019;PE délivrés;MV afgeleverd;147;Café;Koffiebranderij;3;2;1
2019;PE délivrés;MV afgeleverd;129;Produits pharmaceutiques (dépôts);Farmaceutische producten (opslagplaatsen);1;0;1
2019;PE délivrés;MV afgeleverd;138;Cabine de peinture, carosserie, pistolet HVLP, vernis;Spuitcabine, verfcabine, carrosserie, HVLP, vernis;1;0;1
2019;PE délivrés;MV afgeleverd;62;Pompage d’essai, puits;Pompproef, proefpomping, put;0;0;0
